time,tavg,tmin,tmax,prcp,snow,wdir,wspd,wpgt,pres,tsun,latitude,longitude,elevation,u,v,canyon_factor,windward_height_avg,leeward_height_avg,road_distance,indicatedspeed_kph
2019-04-04,5.6,0.6,9.0,0.5,,151.0,20.1,42.6,995.0,,51.546375,-0.46061,47.51951219512194,19.685027387166215,4.0632126164546385,20.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-05,9.7,6.6,13.6,1.8,,130.0,21.6,38.9,1001.6,,51.546375,-0.46061,47.51951219512194,-7.933492737821444,-20.090288524034055,21.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-06,8.4,6.3,10.5,0.0,,69.0,18.4,33.3,1005.4,,51.546375,-0.46061,47.51951219512194,18.278382986889795,-2.1120405736106447,18.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-07,8.7,6.2,10.9,0.0,,37.0,12.0,27.8,1008.2,,51.546375,-0.46061,47.51951219512194,9.18496862334412,-7.7224576002839935,12.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-08,9.2,7.4,11.8,0.3,,12.0,5.6,16.7,1010.9,,51.546375,-0.46061,47.51951219512194,4.725582168901956,-3.0048083408024353,5.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-09,9.1,6.9,11.8,2.8,,48.0,14.9,35.2,1013.9,,51.546375,-0.46061,47.51951219512194,-9.538150658091075,-11.446994453722636,14.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-10,8.0,4.1,12.0,1.8,,62.0,21.1,38.9,1019.4,,51.546375,-0.46061,47.51951219512194,14.21100112502767,-15.596712699298603,21.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-11,6.2,1.0,11.5,0.0,,64.0,13.7,29.6,1025.7,,51.546375,-0.46061,47.51951219512194,5.368444056884835,12.60435672329603,13.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-12,6.1,0.8,10.4,0.0,,69.0,12.9,27.8,1027.0,,51.546375,-0.46061,47.51951219512194,12.814735898417304,-1.4807240978031153,12.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-13,5.0,0.7,9.0,0.0,,74.0,12.6,29.6,1027.4,,51.546375,-0.46061,47.51951219512194,2.1636385070677973,-12.412842881899916,12.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-14,4.7,-2.7,9.9,0.0,,80.0,14.9,35.2,1025.6,,51.546375,-0.46061,47.51951219512194,-1.6447699332018086,-14.80894094345829,14.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-15,9.0,4.2,13.9,0.0,,103.0,19.0,44.5,1020.3,,51.546375,-0.46061,47.51951219512194,-14.862386907855202,11.836783997404629,19.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-16,10.0,4.5,15.7,0.0,,3.0,7.2,25.9,1015.1,,51.546375,-0.46061,47.51951219512194,-7.1279459755232075,1.016064058031044,7.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-17,11.9,5.2,19.1,0.0,,62.0,8.6,24.1,1019.3,,51.546375,-0.46061,47.51951219512194,5.792161595982841,-6.356953991183316,8.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-18,14.1,7.7,20.7,0.0,,81.0,15.4,35.2,1023.1,,51.546375,-0.46061,47.51951219512194,11.96096412313312,-9.70027511182659,15.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-19,15.5,8.6,23.5,0.0,,57.0,11.3,27.8,1028.0,,51.546375,-0.46061,47.51951219512194,10.16849514475189,4.928661734300422,11.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-20,15.6,6.7,23.9,0.0,,44.0,9.5,25.9,1029.6,,51.546375,-0.46061,47.51951219512194,9.498511432153066,0.16816828850142898,9.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-21,15.0,5.2,24.0,0.0,,69.0,9.2,25.9,1020.6,,51.546375,-0.46061,47.51951219512194,9.139191493444898,-1.0560202868053223,9.2,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-22,15.8,5.4,24.7,0.0,,90.0,11.4,27.8,1006.4,,51.546375,-0.46061,47.51951219512194,-5.10803922387254,10.19156196504636,11.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-23,15.4,10.3,20.7,0.0,,69.0,10.9,29.6,997.4,,51.546375,-0.46061,47.51951219512194,10.827955138972762,-1.2511544702367408,10.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-24,13.3,9.6,17.7,0.0,,150.0,14.0,35.2,994.0,,51.546375,-0.46061,47.51951219512194,9.789511290697252,-10.008270014808305,14.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-25,12.2,8.3,15.4,0.5,,174.0,18.9,37.0,998.9,,51.546375,-0.46061,47.51951219512194,-6.62953623965257,-17.69913131334793,18.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-26,10.6,3.4,17.0,0.0,,202.0,15.9,40.8,1008.8,,51.546375,-0.46061,47.51951219512194,9.402391469680202,12.822052669166702,15.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-27,9.7,7.5,11.9,0.5,,267.0,32.4,66.7,1009.3,,51.546375,-0.46061,47.51951219512194,-32.379728949720466,1.1459289431001038,64.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-04-28,10.5,7.4,13.7,0.3,,335.0,19.3,40.8,1019.6,,51.546375,-0.46061,47.51951219512194,-7.876514928203834,17.619605914599287,38.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-04-29,9.7,3.8,14.3,0.0,,72.0,7.4,18.5,1025.9,,51.546375,-0.46061,47.51951219512194,-7.1576543532267305,1.8782928844390685,7.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-04-30,11.3,3.6,18.1,0.0,,121.0,6.4,16.7,1024.5,,51.546375,-0.46061,47.51951219512194,-0.31144709888098493,6.392417438230909,6.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-01,11.6,5.7,16.9,0.0,,272.0,7.4,20.4,1018.4,,51.546375,-0.46061,47.51951219512194,-1.8468128834953892,7.165841344416959,14.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-02,11.6,7.8,15.2,0.0,,304.0,12.9,31.5,1014.2,,51.546375,-0.46061,47.51951219512194,-9.57404976131193,8.64566776876853,25.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-03,9.3,5.9,13.7,1.5,,331.0,8.8,29.6,1014.7,,51.546375,-0.46061,47.51951219512194,-3.732535039817197,-7.969202104134193,17.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-04,7.3,5.1,10.7,1.8,,11.0,20.1,44.5,1019.2,,51.546375,-0.46061,47.51951219512194,0.0889565295598208,-20.099803151669143,20.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-05,7.3,1.6,11.1,0.3,,336.0,10.7,27.8,1025.8,,51.546375,-0.46061,47.51951219512194,-10.579187751872608,1.6033672413482165,21.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-06,9.0,5.3,11.4,0.0,,292.0,12.0,27.8,1022.0,,51.546375,-0.46061,47.51951219512194,-11.830819511567798,2.0079117721420707,24.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-07,10.7,5.2,15.0,0.0,,203.0,9.3,27.8,1014.5,,51.546375,-0.46061,47.51951219512194,-3.3393735159663738,8.679780211552732,9.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-08,10.4,8.3,14.0,4.3,,182.0,16.1,35.2,994.8,,51.546375,-0.46061,47.51951219512194,15.73828604476011,-3.393575160993084,16.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-09,10.2,5.4,14.3,13.7,,285.0,8.9,27.8,997.0,,51.546375,-0.46061,47.51951219512194,-5.636748527971239,6.887457152855042,17.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-10,10.8,4.7,16.7,9.1,,252.0,7.6,18.5,1008.5,,51.546375,-0.46061,47.51951219512194,5.94481203556126,4.734892803627763,15.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-11,11.0,7.3,15.5,0.0,,5.0,11.4,25.9,1019.1,,51.546375,-0.46061,47.51951219512194,3.2337489142807794,-10.931736731159779,11.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-12,10.6,3.3,17.2,2.0,,50.0,8.6,22.2,1035.5,,51.546375,-0.46061,47.51951219512194,8.298707845032174,-2.256423741853787,8.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-13,11.1,3.2,18.0,0.3,,83.0,10.0,31.5,1039.4,,51.546375,-0.46061,47.51951219512194,2.4954011797333813,9.683644611001853,10.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-14,12.7,5.1,18.1,0.0,,85.0,14.0,33.3,1034.2,,51.546375,-0.46061,47.51951219512194,-13.781273007516585,-2.465058679280219,14.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-15,13.4,4.6,20.1,0.0,,84.0,10.9,27.8,1026.6,,51.546375,-0.46061,47.51951219512194,-7.412256101901993,7.991774488798885,10.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-16,12.7,7.3,18.2,0.0,,75.0,16.1,38.9,1019.3,,51.546375,-0.46061,47.51951219512194,14.840195442568465,-6.24328433009183,16.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-17,11.5,8.6,14.3,0.0,,47.0,14.7,33.3,1009.5,,51.546375,-0.46061,47.51951219512194,-14.587331396518652,1.8165249043547926,14.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-18,12.9,9.3,16.8,0.0,,349.0,5.8,20.4,1006.7,,51.546375,-0.46061,47.51951219512194,-5.568938807804734,-1.6207777623494157,11.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-19,12.8,6.1,17.8,0.0,,19.0,6.6,18.5,1009.6,,51.546375,-0.46061,47.51951219512194,6.525450480032016,0.9891895837754854,6.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-20,15.1,11.4,19.1,0.0,,341.0,10.7,24.1,1012.5,,51.546375,-0.46061,47.51951219512194,-1.4634077491935034,10.599454597270578,21.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-21,14.6,8.9,20.0,0.0,,336.0,11.9,31.5,1017.9,,51.546375,-0.46061,47.51951219512194,-11.765638714699444,1.7831841282283905,23.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-22,14.8,8.5,21.0,0.0,,258.0,7.7,27.8,1019.6,,51.546375,-0.46061,47.51951219512194,7.123547917226189,2.923194326585634,15.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-23,16.4,7.7,23.6,0.0,,235.0,8.6,24.1,1016.3,,51.546375,-0.46061,47.51951219512194,-7.002106861825987,4.993045112510945,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-24,15.8,10.0,20.0,0.0,,315.0,10.8,29.6,1017.0,,51.546375,-0.46061,47.51951219512194,7.202688484264296,8.047439257220057,21.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-25,17.8,13.2,22.0,0.0,,308.0,12.5,29.6,1018.2,,51.546375,-0.46061,47.51951219512194,12.404146795852403,1.5450379500014113,25.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-26,16.7,12.6,19.5,0.0,,264.0,18.4,40.8,1013.6,,51.546375,-0.46061,47.51951219512194,18.29630248614601,1.9507217473148932,36.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-27,13.4,8.3,17.6,0.0,,274.0,17.9,38.9,1010.5,,51.546375,-0.46061,47.51951219512194,-13.902339194434292,-11.275414179660809,35.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-28,12.5,8.7,15.8,0.3,,332.0,12.9,31.5,1012.3,,51.546375,-0.46061,47.51951219512194,6.873875022270691,-10.916036010301683,25.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-29,12.2,9.0,14.8,0.0,,210.0,13.1,35.2,1018.5,,51.546375,-0.46061,47.51951219512194,-11.57879489868907,6.127112590290142,13.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-05-30,18.5,14.4,22.8,2.8,,256.0,21.2,38.9,1020.5,,51.546375,-0.46061,47.51951219512194,-0.8435641105405434,-21.18321032306973,42.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-05-31,16.7,13.5,19.6,0.0,,237.0,13.4,33.3,1023.5,,51.546375,-0.46061,47.51951219512194,-2.5339375897401695,-13.158235455079142,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-01,18.7,9.6,26.8,0.0,,203.0,9.6,29.6,1019.5,,51.546375,-0.46061,47.51951219512194,-3.4470952422878693,8.959773121602819,9.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-02,19.7,15.0,25.0,0.0,,211.0,17.1,40.8,1010.2,,51.546375,-0.46061,47.51951219512194,-14.896367444748716,-8.396918300842918,17.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-03,15.3,10.2,20.3,0.0,,251.0,17.7,35.2,1012.3,,51.546375,-0.46061,47.51951219512194,16.75973538594074,-5.692211327177318,35.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-04,14.1,9.8,16.7,0.0,,156.0,12.3,29.6,1006.5,,51.546375,-0.46061,47.51951219512194,5.8013232108044654,-10.845950811421808,12.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-05,14.8,11.7,18.3,1.5,,241.0,13.2,31.5,1005.7,,51.546375,-0.46061,47.51951219512194,-8.177984430052177,10.361494615248523,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-06,13.9,8.0,19.1,0.0,,224.0,12.9,35.2,1009.9,,51.546375,-0.46061,47.51951219512194,-7.535978135440949,-10.46991086600817,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-07,14.0,10.7,18.2,0.0,,107.0,16.1,35.2,1003.0,,51.546375,-0.46061,47.51951219512194,15.822751270863654,2.974986087426746,16.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-08,14.1,10.9,18.0,8.4,,262.0,26.8,55.5,1010.3,,51.546375,-0.46061,47.51951219512194,-8.5063231094306,-25.41421781519091,53.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-09,13.7,7.0,19.4,0.5,,229.0,8.8,24.1,1020.4,,51.546375,-0.46061,47.51951219512194,-8.307147957534607,2.9036688536450965,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-10,11.3,9.5,12.7,1.0,,14.0,13.1,33.3,1015.0,,51.546375,-0.46061,47.51951219512194,1.7912575585226203,12.9769563596028,13.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-11,12.8,11.1,16.5,34.0,,29.0,15.0,33.3,1011.4,,51.546375,-0.46061,47.51951219512194,-11.220862945335005,-9.954508263194514,15.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-12,12.3,10.7,15.2,0.0,,27.0,8.9,24.1,1009.9,,51.546375,-0.46061,47.51951219512194,-2.6000353977311423,8.511745762800077,8.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-13,12.2,11.1,13.6,14.5,,221.0,16.1,37.0,1005.6,,51.546375,-0.46061,47.51951219512194,7.467214824467728,14.263614645847996,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-14,14.9,12.2,18.3,7.6,,206.0,17.7,38.9,1009.9,,51.546375,-0.46061,47.51951219512194,3.960734844313059,-17.251161685319754,17.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-15,14.7,11.2,18.7,0.0,,203.0,14.7,37.0,1012.6,,51.546375,-0.46061,47.51951219512194,-5.278364589753299,13.719652592454317,14.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-16,14.8,8.4,20.1,0.8,,210.0,18.1,42.6,1016.3,,51.546375,-0.46061,47.51951219512194,-15.99818226460093,8.465705182003937,18.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-17,16.5,11.6,20.8,1.3,,220.0,16.6,35.2,1017.5,,51.546375,-0.46061,47.51951219512194,16.53501383647058,1.467418627293023,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-18,15.3,10.5,18.9,0.0,,215.0,6.9,18.5,1014.2,,51.546375,-0.46061,47.51951219512194,1.3647097740436835,6.763694791504836,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-19,16.4,14.0,19.2,2.3,,318.0,7.6,22.2,1007.9,,51.546375,-0.46061,47.51951219512194,-5.81699935943086,-4.89106516541959,15.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-20,15.9,12.8,18.6,7.4,,265.0,16.3,42.6,1012.3,,51.546375,-0.46061,47.51951219512194,7.303160671680473,14.572365772365847,32.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-21,15.3,8.2,19.5,0.0,,276.0,10.5,25.9,1019.1,,51.546375,-0.46061,47.51951219512194,9.407835505667588,-4.662899430429554,21.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-06-22,16.6,8.7,23.1,0.0,,156.0,10.0,31.5,1021.0,,51.546375,-0.46061,47.51951219512194,4.716522935613386,-8.817846188147811,10.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-23,18.6,12.4,23.8,0.0,,86.0,13.4,33.3,1017.1,,51.546375,-0.46061,47.51951219512194,-5.1415591623265415,-12.374343189854402,13.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-24,21.1,16.0,24.4,0.0,,178.0,8.0,22.2,1015.4,,51.546375,-0.46061,47.51951219512194,-3.8355101250333816,7.020602686434151,8.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-25,19.6,17.5,22.6,2.8,,41.0,9.8,29.6,1018.6,,51.546375,-0.46061,47.51951219512194,-9.6759249197335,-1.5545021542861481,9.8,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-26,16.9,15.1,20.6,0.0,,47.0,19.7,40.8,1027.1,,51.546375,-0.46061,47.51951219512194,-19.549008742273294,2.434390518080913,19.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-27,17.5,12.8,23.7,0.0,,78.0,22.0,44.5,1028.9,,51.546375,-0.46061,47.51951219512194,-18.871668051389733,11.307526031725775,22.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-28,18.0,13.2,24.0,0.0,,95.0,21.0,38.9,1024.6,,51.546375,-0.46061,47.51951219512194,15.333644780891213,14.34849600945854,21.0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-29,24.0,14.0,33.6,0.0,,131.0,13.5,31.5,1015.4,,51.546375,-0.46061,47.51951219512194,7.886819030975405,-10.956645726345457,13.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-06-30,19.5,14.6,23.0,0.0,,279.0,19.8,40.8,1015.6,,51.546375,-0.46061,47.51951219512194,-16.322098234497194,11.208439196579674,39.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-01,17.3,12.8,21.0,0.0,,294.0,18.0,33.3,1020.0,,51.546375,-0.46061,47.51951219512194,4.646353658696052,-17.389979806725535,36.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-02,16.3,9.5,20.5,0.0,,356.0,11.3,25.9,1024.9,,51.546375,-0.46061,47.51951219512194,-6.1051294222706405,-9.508806167828082,22.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-03,17.5,11.4,23.2,0.0,,51.0,11.3,27.8,1026.5,,51.546375,-0.46061,47.51951219512194,8.386342423995744,7.573589687030135,11.3,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-04,18.7,9.6,25.5,0.0,,13.0,6.7,20.4,1024.9,,51.546375,-0.46061,47.51951219512194,6.079893435716315,2.8151191467384944,6.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-05,20.6,14.6,25.2,0.0,,305.0,9.8,25.9,1018.7,,51.546375,-0.46061,47.51951219512194,-9.456589565547192,-2.571558630244306,19.6,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-06,18.6,13.4,21.8,0.0,,337.0,10.6,24.1,1013.7,,51.546375,-0.46061,47.51951219512194,-6.9991171411428414,-7.960675803256936,21.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-07,17.4,14.1,21.6,1.5,,108.0,9.9,24.1,1016.5,,51.546375,-0.46061,47.51951219512194,3.71754501789342,9.175503203636072,9.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-08,17.7,12.3,22.7,5.1,,156.0,8.4,24.1,1020.6,,51.546375,-0.46061,47.51951219512194,3.9618792659152446,-7.406990798044162,8.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-09,19.3,15.2,23.8,0.0,,230.0,10.0,22.2,1020.9,,51.546375,-0.46061,47.51951219512194,-7.87695941645058,-6.160642040533645,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-10,20.6,16.4,24.6,0.0,,237.0,11.0,31.5,1018.1,,51.546375,-0.46061,47.51951219512194,-2.080098021428497,-10.80153656760228,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-11,20.4,16.1,24.7,0.0,,271.0,11.9,29.6,1012.9,,51.546375,-0.46061,47.51951219512194,8.09201658539043,8.725208741443739,23.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-12,20.2,16.8,24.5,0.0,,320.0,17.2,37.0,1014.8,,51.546375,-0.46061,47.51951219512194,15.54372792589456,-7.3642733630525665,34.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-13,18.6,14.0,22.6,0.0,,5.0,12.8,29.6,1021.5,,51.546375,-0.46061,47.51951219512194,3.630875973929296,-12.274230715688173,12.8,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-14,17.1,13.4,21.0,0.0,,37.0,12.7,31.5,1023.2,,51.546375,-0.46061,47.51951219512194,9.720758459705861,-8.172934293633894,12.7,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-15,16.5,11.0,21.0,0.5,,41.0,9.9,20.4,1022.7,,51.546375,-0.46061,47.51951219512194,-9.774658847485883,-1.570364421166619,9.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-16,19.0,10.3,26.2,0.0,,235.0,7.3,20.4,1019.2,,51.546375,-0.46061,47.51951219512194,-5.943648847829036,4.238282479224407,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-17,20.0,13.2,25.5,0.0,,228.0,10.2,29.6,1014.2,,51.546375,-0.46061,47.51951219512194,-2.370361896530931,9.920755237353367,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-18,18.7,15.5,22.9,0.5,,252.0,14.0,33.3,1010.3,,51.546375,-0.46061,47.51951219512194,10.950969539191796,8.722170954051142,28.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-19,16.1,11.1,18.9,2.3,,205.0,11.6,35.2,1011.3,,51.546375,-0.46061,47.51951219512194,-8.111059377406495,-8.292811090106065,11.6,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-20,19.4,16.2,24.0,17.5,,230.0,13.2,46.3,1008.5,,51.546375,-0.46061,47.51951219512194,-10.397586429714764,-8.13204749350441,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-21,18.2,12.3,23.5,0.0,,238.0,11.1,35.2,1019.9,,51.546375,-0.46061,47.51951219512194,8.037709654256219,-7.655404856300965,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-22,21.7,16.1,27.3,0.0,,225.0,11.0,33.3,1021.5,,51.546375,-0.46061,47.51951219512194,4.0405130450326965,-10.23104365804978,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-23,24.7,15.1,33.0,0.0,,156.0,11.1,35.2,1017.7,,51.546375,-0.46061,47.51951219512194,5.2353404585308585,-9.78780926884407,11.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-24,25.4,19.4,31.5,0.8,,253.0,12.7,31.5,1011.9,,51.546375,-0.46061,47.51951219512194,-1.2905192891721216,12.634261354122554,25.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-25,27.7,17.9,37.6,0.0,,136.0,10.4,31.5,1010.4,,51.546375,-0.46061,47.51951219512194,-6.370501690759436,-8.220505349918044,10.4,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-26,22.1,18.6,24.9,3.6,,256.0,10.5,27.8,1010.4,,51.546375,-0.46061,47.51951219512194,-0.41780297927715593,-10.491684358124159,21.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-27,17.5,15.6,19.7,13.0,,306.0,12.6,25.9,1007.2,,51.546375,-0.46061,47.51951219512194,-3.7871037962110483,-12.017397590024384,25.2,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-28,18.2,15.3,22.1,2.0,,291.0,18.2,35.2,1005.8,,51.546375,-0.46061,47.51951219512194,-7.132306341915455,16.744258904026555,36.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-07-29,19.6,12.5,25.1,0.0,,201.0,12.5,33.3,1008.7,,51.546375,-0.46061,47.51951219512194,12.476037011419468,-0.7736281339840091,12.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-30,18.2,16.8,20.8,0.0,,168.0,21.9,48.2,1005.0,,51.546375,-0.46061,47.51951219512194,-1.6454803906739355,-21.83809502415235,21.9,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-07-31,18.9,16.3,23.1,3.8,,259.0,21.9,44.5,1011.8,,51.546375,-0.46061,47.51951219512194,3.9507775110768133,21.54069072843231,43.8,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-08-01,19.6,15.4,24.6,0.0,,312.0,11.2,24.1,1016.9,,51.546375,-0.46061,47.51951219512194,-6.216988153114566,-9.31606452876069,22.4,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-08-02,20.1,14.5,24.1,0.0,,18.0,10.5,24.1,1019.0,,51.546375,-0.46061,47.51951219512194,6.933325436562842,-7.885366091102599,10.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-08-03,19.7,14.2,24.3,0.0,,130.0,8.1,20.4,1018.9,,51.546375,-0.46061,47.51951219512194,-2.9750597766830413,-7.53385819651277,8.1,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-08-04,19.9,13.3,26.2,0.0,,160.0,12.5,29.6,1013.5,,51.546375,-0.46061,47.51951219512194,-12.195366409940467,2.742815729737559,12.5,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-08-05,19.6,16.0,24.5,0.0,,237.0,15.9,38.9,1009.7,,51.546375,-0.46061,47.51951219512194,-3.0066871400648276,-15.613130129534206,0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-08-06,18.7,15.0,23.3,0.5,,226.0,18.3,42.6,1007.8,,51.546375,-0.46061,47.51951219512194,17.954337784310862,-3.5400218540098445,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-08-07,17.9,13.8,22.8,0.0,,253.0,19.5,40.8,1006.5,,51.546375,-0.46061,47.51951219512194,-1.9815059951855412,19.39906270908581,39.0,2.266666666666667,3.985714285714285,66.82802055524162,48
2019-08-08,19.0,13.1,24.4,1.3,,224.0,11.6,25.9,1009.6,,51.546375,-0.46061,47.51951219512194,-6.776538478381008,-9.414803569433703,0,3.985714285714285,2.266666666666667,66.82802055524162,48
2019-08-09,20.3,17.4,24.0,3.0,,193.0,22.1,53.7,1001.1,,51.546375,-0.46061,47.51951219512194,-4.56260543224842,-21.6238902991487,22.1,3.985714285714285,2.266666666666667,66.82802055524162,48
